date,theta,kappa,sigma,rho,v0
2013-01-02,0.03185713648845797,4.984160457012078,0.9994224668528267,-0.7845049698220116,0.03608390418195732
2013-01-03,0.0271748367644981,4.064594980561205,0.6890086483136023,-0.586177354398586,0.01516564274782373
2013-01-04,0.026217575552227982,5.679676837909116,0.8973079383181296,-0.5593699436281618,0.01456839222573772
2013-01-07,0.02882892382230605,1.1819913319954503,0.14690365539807923,-0.9984112414407732,0.014447036592695911
2013-01-08,0.027841468674295485,1.2482136037916811,0.06494854455813497,0.9929237981707835,0.01000001
2013-01-09,0.026955461774353658,2.5255137711674918,0.29217644657885383,-0.6424456043176593,0.011174784210973608
2013-01-10,0.024888345444135304,7.192027838429935,0.997870614706939,-0.48876516320330776,0.010316664826191216
2013-01-11,0.026218547367841412,3.412622052719993,0.5197188818085683,-0.47967359453621866,0.011767280363835153
2013-01-14,0.026314099765175403,2.88804793686559,0.4407065286970238,-0.48324904368135263,0.013211694577497995
2013-01-15,0.02638783468274602,1.864693217446161,0.17463059491959948,-0.994895781075195,0.013306123106728596
2013-01-16,0.02524684708023217,2.0256929810630253,0.16608929446330148,-0.9983029577973648,0.012272850698921981
2013-01-17,0.027351113243918226,5.223402337682917,0.9974408975443402,-0.6024328843130795,0.014898503718516419
2013-01-18,0.025638720464955606,4.682315046602556,0.8491190154565262,-0.5147078233852581,0.012637274308332521
2013-01-22,0.027450886175653572,1.4302104999098035,0.2104895154522475,-0.7525474822671079,0.010673615624257726
2013-01-23,0.028401137581329866,0.7718745802733575,0.10839161758663118,-0.9888824429939094,0.01000001
2013-01-24,0.024287773533093592,1.3979162158502747,0.24100894309757848,-0.6550184602826401,0.010170866664134522
2013-01-25,0.025625225697520074,1.0778111307102987,0.18096233907148532,-0.764197731720908,0.010366165477586141
2013-01-28,0.02423747944133135,1.1284189988961821,0.17431331628198954,-0.7679247535798629,0.010682063974285599
2013-01-29,0.02304874311301414,1.2005922366267907,0.1424704217571343,-0.8607540951871324,0.010610064993669826
2013-01-30,0.023783444664804018,0.933068405162643,0.11131963899887719,-0.9552568806923779,0.01000001
2013-01-31,0.02213824358761468,1.6344781869600067,0.22298464916439714,-0.7197176004087602,0.011352301141418818
2013-02-01,0.02091955783600068,4.741241798828671,0.6890203663816447,-0.5570395272155657,0.01131441633496243
2013-02-04,0.0228738930395365,1.1157882023507812,0.10688430466912456,-0.9941524240737826,0.01000001
2013-02-05,0.020997742311225368,6.728416982845465,0.9100036062871134,-0.6002581658150058,0.014687977483828687
2013-02-06,0.02167444491497329,1.60951781818962,0.1353716995683203,-0.9739210321165742,0.01000628706010725
2013-02-07,0.022702639370529614,1.4449375619825326,0.1701877594651759,-0.8528531401932741,0.011542773681367594
2013-02-08,0.022125100701537385,1.5803408646788015,0.14369955756236164,-0.9759668900043308,0.010244412638991953
2013-02-11,0.02188183992822332,1.47368749835341,0.140494134975928,-0.9919503717086305,0.01080989260524011
2013-02-12,0.02195301995462475,1.4848649844666821,0.13542240230870448,-0.9918062389602309,0.0100721098862754
2013-02-13,0.022480785564424555,1.3782303394142699,0.14197860324735392,-0.9905349564647182,0.01000001
2013-02-15,0.024511264768132146,0.8697880692215485,0.09732342729790604,-0.9811664762634662,0.01000001
2013-02-19,0.025025033164082403,0.9079734636331546,0.10561250786556059,-0.9872517702830227,0.01000001
2013-02-20,0.025697714641126992,0.9759354749219451,0.17243121042365622,-0.7969557278983953,0.01000001
2013-02-21,0.02597448408464216,0.7900168275009919,0.09089188743166751,-0.970675822223805,0.011762594653756947
2013-02-22,0.020570830566161102,7.3250140694619965,0.9993855635335105,-0.6501165769300535,0.018946405009463756
2013-02-25,0.018732868474863495,9.131918239358264,0.988090139269179,-0.6920427710403727,0.016756235215514698
2013-02-26,0.021503620204057394,8.889715018879818,0.9988717530191346,-0.7848445265749268,0.03402047715057529
2013-02-27,0.022103380146007465,7.598732262606805,0.9959211060070237,-0.6629857463670937,0.02396117446177099
2013-02-28,0.019759252179844797,9.170853318699812,0.974526400762438,-0.6978306151011023,0.018445600498907182
2013-03-01,0.022252664451924968,2.6835101310561797,0.32203207243925663,-0.7578921343776763,0.013790299962998754
2013-03-04,0.02188727606380992,4.3890473462485655,0.5318669805407871,-0.692991747603773,0.01479020673982257
2013-03-05,0.021661039168908512,6.7303409588712695,0.9909346341909843,-0.659952210078725,0.012128387904727178
2013-03-06,0.022439930366857222,5.670924445301239,1.0,-0.6215952913584485,0.011619222439885897
2013-03-07,0.023302634452011736,4.743695691493423,0.9033529522859087,-0.607088837200241,0.012949059093074615
2013-03-08,0.021437481860738513,5.636047701959239,0.9364875510329178,-0.596453243920979,0.011780843130302305
2013-03-11,0.02206049841900682,4.285107382472312,0.728077609022915,-0.563611619343596,0.01103552889376898
2013-03-12,0.03476986094641186,0.2963377805462417,0.013168450933618825,-0.14547265652973174,0.01000001
2013-03-13,0.02122583785864555,5.3981488045913215,0.9920846815458918,-0.5373032489908055,0.01343497060446377
2013-03-14,0.020322077269207255,6.342605864953302,0.9910221074285847,-0.5653336901042245,0.010829591058029775
2013-03-15,0.0245001755254518,0.7653100598651181,0.11189128373801452,-0.9912198258282323,0.01000001
2013-03-18,0.024180446746756665,0.9530630773602491,0.10857819004062927,-0.9887896828375092,0.010000061900435193
2013-03-19,0.020540538188098277,4.892027945706556,0.689364081886073,-0.5801229414519129,0.011227540852380837
2013-03-21,0.022906018222968755,1.9231593968035745,0.26785085794056285,-0.7363434784953445,0.010870367681258009
2013-03-22,0.020744893287565704,7.404656704505529,0.9890701429697764,-0.6302016071674575,0.011999334325051928
2013-03-25,0.020128202081184293,6.940581396246059,0.9550867059499857,-0.6047543932786983,0.012123059658653845
2013-03-26,0.019625980632395387,8.629999277279527,0.99576880124577,-0.726849066046677,0.0137570270366846
2013-03-27,0.023746511454868596,1.7931490272983246,0.22831151992192883,-0.8222484846611905,0.010811191432611741
2013-03-28,0.02250952255443531,3.2130011669830307,0.5384354134446655,-0.6095365848444911,0.010537357504139163
2013-04-01,0.021780685105186614,3.56519126132124,0.5335808669807627,-0.5955868592607664,0.01119664744302204
2013-04-02,0.020415335936068552,7.405330083880647,0.9527128756368988,-0.6606820485259148,0.012852128029695625
2013-04-03,0.020953614508852768,5.24199908202328,0.7263779314531695,-0.6483029413656631,0.010662527448342654
2013-04-04,0.021328389331263062,7.644461853992371,0.9964106550037127,-0.7192092748694986,0.018133752773530354
2013-04-05,0.024281976090135972,1.6466250550369723,0.14209443602417585,-0.9984660331658078,0.010410261198755436
2013-04-08,0.022055590161434057,6.347746559495344,0.9486145138666747,-0.6427968344614537,0.01501116637179574
2013-04-09,0.023763620239117066,3.5187215098963147,0.6540918055246079,-0.6435979832149872,0.011995747430872889
2013-04-10,0.024092845288538573,2.358768017225946,0.44422009958790487,-0.5767706857864653,0.01000001
2013-04-11,0.024821287747531857,3.6991027819682776,0.9463331817131286,-0.568534203329855,0.012955857406835015
2013-04-12,0.029598311796599743,0.7653633216531214,0.12691219453807823,-0.9415306470080825,0.01000001
2013-04-15,0.026668640489094158,1.176703129099245,0.21800241377502758,-0.652354320641665,0.01000001
2013-04-16,0.022809037258639406,6.56893676249889,1.0,-0.6580045573490741,0.022587007116083104
2013-04-17,0.024191125835329105,1.4030829154167517,0.13182803319495157,-0.9879502089622374,0.011060980238198966
2013-04-18,0.022615731904350688,6.775217475957992,0.9945701833174105,-0.6370020543692655,0.022738669697269818
2013-04-19,0.02418934636295685,6.85840131675987,0.9991629089014453,-0.7321469312052288,0.029170743002006307
2013-04-22,0.02422061095201738,3.6922007261398115,0.5919154820361742,-0.648160254941046,0.014901559375686935
2013-04-23,0.021659336190927768,6.405431136487239,0.977395208992444,-0.5959106393340431,0.015169268201192168
2013-04-24,0.024833906158799705,3.001606376532972,0.6633500116756671,-0.6005936121529789,0.012848227913035545
2013-04-25,0.024565057337522993,5.178966484033759,0.9964250179624802,-0.7170520555686885,0.02329383204895249
2013-04-26,0.02621782521431789,1.1352461594387224,0.21676477073331157,-0.6507911503688757,0.010547414200911584
2013-04-29,0.025647011946096407,1.5228776199069054,0.35179365720036965,-0.5617642012050098,0.011381291389876376
2013-04-30,0.026344523870722194,1.0663826125713616,0.20420593135796655,-0.6480737553299472,0.01048899547373467
2013-05-01,0.025323875511364124,1.1227533529416123,0.20498079727551194,-0.6908736139380874,0.010645621259300981
2013-05-02,0.02212158272709852,4.700464730513654,0.8815270905665719,-0.5279779100249173,0.014737606414009638
2013-05-03,0.020507763150009548,6.319413899169262,0.9851684207492626,-0.5909048717659837,0.014394152039427325
2013-05-06,0.024769720019117536,0.9730016918879505,0.12472270169921706,-0.9705314420850345,0.01000001
2013-05-07,0.024113839366645316,1.0682826269403483,0.14375801455914863,-0.9147033397024406,0.01000001
2013-05-08,0.026127565467881926,0.7343939735698657,0.09075524592493078,-0.996276516307508,0.01000001
2013-05-09,0.025509297717272075,1.3822871600240612,0.2957124221555481,-0.4958981989249361,0.010386794718197317
2013-05-10,0.025509297717272075,1.3822871600240612,0.2957124221555481,-0.4958981989249361,0.010386794718197317
2013-05-13,0.024023076956242652,2.1269146829988435,0.32568310899978,-0.4389924033748294,0.01000001
2013-05-14,0.02429468383654497,3.0440095380964136,0.5706274974019159,-0.3573505563148659,0.010790882325328674
2013-05-15,0.024700751885604288,2.8809268932474903,0.5630932964776454,-0.3603077406324573,0.011863609630219433
2013-05-16,0.026790550511945673,1.0874519055946041,0.12949073519694765,-0.7796914490759416,0.012449232611763922
2013-05-17,0.02423287085635016,5.986490569711519,0.9960533829860588,-0.46435978167927616,0.013335713081163233
2013-05-20,0.02706668078839489,1.1248380212163478,0.11217688624660704,-0.9513277307471354,0.013229442908695679
2013-05-21,0.027323539404494033,1.1365032065647451,0.11591152107719398,-0.9957558421226885,0.013437998058115257
2013-05-22,0.02732886885771212,1.2937626165323228,0.1070906829955252,-0.9905869002884962,0.01349070004371608
2013-05-23,0.030750399545994955,0.7199213016124478,0.1263319415024762,-0.659059418933792,0.015069063854513499
2013-05-24,0.028866884456187573,1.2250137871338942,0.12758666563238474,-0.6943907993410021,0.013321409309741431
2013-05-28,0.024770676740930978,7.550356782040403,0.999045760638971,-0.7448358793984502,0.024051706224878785
2013-05-29,0.02995829186142665,0.8978715660825887,0.1196573317667382,-0.9416659928163399,0.014406170388419213
2013-05-30,0.026607513267577636,3.8488742096395647,0.7726203649203796,-0.5020513322244763,0.017394360546771917
2013-05-31,0.025451083925065565,2.5570827098072524,0.3135112787100369,-0.6697335181864204,0.01367826536419656
2013-06-03,0.02537109298910516,6.881857722178479,0.9826906461289159,-0.5983351464464333,0.021981944723384907
2013-06-04,0.025358333370492016,7.091827852441394,0.9826558287501048,-0.6175344785323073,0.021464676246656465
2013-06-05,0.026827018220324784,4.12576841089711,0.6102307064235173,-0.6548272265330141,0.02161398418619617
2013-06-06,0.025572288304962585,5.670176806225784,0.6785809503952105,-0.7169680778947605,0.025028479504089915
2013-06-07,0.027049262772593785,6.6881320491788445,0.9984276545711299,-0.7317074070065757,0.02737435930383286
2013-06-10,0.027244752241994775,3.9842017258221514,0.6798126242578266,-0.629305557248752,0.01703292971940791
2013-06-11,0.03221917326472484,0.8667582440813278,0.12935603458974412,-0.9739772225960659,0.015472039572785631
2013-06-12,0.02739734272645103,7.249780182089936,1.0,-0.7435220158374723,0.027939725073258287
2013-06-13,0.026924264848065076,8.439563291219152,0.959237284483328,-0.7301925905923403,0.03325512107974062
2013-06-14,0.026922819419465116,6.260957805220335,0.7987444567343002,-0.7244978343210849,0.02329269113656215
2013-06-17,0.026654398000791685,7.769528557323023,0.9996229075522518,-0.7572037065576965,0.028155545611749877
2013-06-18,0.02635939384139069,6.873268273292662,0.9578569054816282,-0.6612122260549653,0.023866909421651008
2013-06-19,0.025348954639486825,7.802230219868612,0.9854855191608504,-0.7040652878998908,0.02631537889836028
2013-06-20,0.025222436864034088,2.3421441207304707,0.20661689297230082,-0.992860828903849,0.01772665018733011
2013-06-21,0.02871314553153192,7.122772669015661,0.9991755829890362,-0.8461869090728167,0.045490919240712115
2013-06-24,0.02964171131906587,1.5662259718832274,0.31972607462620833,-0.7092173739034289,0.02373403188732782
2013-06-25,0.02968163128731354,6.666795759102709,0.9951675791811923,-0.8187120759565609,0.04517070181366084
2013-06-26,0.028618236430148297,7.034370525701661,1.0,-0.8150943781748476,0.03659159880981812
2013-06-27,0.027616927394689964,7.412406113571496,0.9996929233032047,-0.7825037645313841,0.030396442963036892
2013-06-28,0.02730821708635898,3.094218861414522,0.32090281293338635,-0.9894047584114742,0.021486442150485646
2013-07-01,0.026691761816032056,7.928181469914111,0.9803496722990641,-0.7304057405394987,0.028921915441926894
2013-07-02,0.026453268785572828,3.6852200464309974,0.43345633412797463,-0.794555921476238,0.020722087023567613
2013-07-03,0.026717111915948496,1.9511020943598347,0.15224968263894978,-0.9780971346835338,0.017516553850743494
2013-07-05,0.025361232571363124,8.573945292891102,0.9956515797144758,-0.7200407568121856,0.024894540315784433
2013-07-08,0.02626546239710719,5.997789573548406,1.0,-0.5946036445235947,0.01895763791940933
2013-07-09,0.024996636495795317,6.760829413731592,0.9930454211733277,-0.6617635592832125,0.021073381840853597
2013-07-10,0.024316166394299416,4.462155661339959,0.7776185377161778,-0.503127770155272,0.016147321476932607
2013-07-11,0.024396212670540592,6.639294888697214,1.0,-0.726517666630215,0.02586764183332592
2013-07-12,0.025718239078250705,1.174357592729357,0.14456108631410433,-0.9809246299755774,0.014517879272618349
2013-07-15,0.025443278268196666,2.7620973714452615,0.5868445922677473,-0.429234085321924,0.015266667359136898
2013-07-16,0.0257381882438405,4.255396581046769,0.9967299337340416,-0.39763809217785034,0.016675777282865047
2013-07-17,0.025452676068339338,4.644102068180254,0.9993799939496589,-0.5132169190360277,0.02116019846036857
2013-07-18,0.02330939086115613,6.0118656540921265,0.9991547399504797,-0.5288258824939731,0.016392472137392318
2013-07-19,0.023126305944124223,6.037566316821318,0.9601513538855253,-0.45156146879755704,0.014639485953037096
2013-07-22,0.02410242962329106,3.304241038332657,0.5669723786185571,-0.5091174410168201,0.012886566215940446
2013-07-23,0.026252977975840017,0.9754193323910101,0.08481112656512454,-0.9852108524839743,0.01000001
2013-07-24,0.025697912067458313,1.2919604144670356,0.1569327890379534,-0.8351965126830306,0.011226769477443657
2013-07-25,0.024967515382980768,2.464234004692878,0.3972915271504636,-0.5063616375160259,0.01109928780420857
2013-07-26,0.016493938224492907,4.453293425011597,0.30549602151670935,0.9992192640401633,0.010018135602313762
2013-07-29,0.025014257594044118,1.432198590478485,0.1187025026479656,-0.9859059049314506,0.01000001
2013-07-30,0.025105475538642327,2.7652138187138675,0.5457417659437589,-0.5446485528439969,0.01183699653003403
2013-07-31,0.025105475538642327,2.7652138187138675,0.5457417659437589,-0.5446485528439969,0.01183699653003403
2013-08-01,0.022940781100219614,6.6960184177342565,0.9972811399412963,-0.7534634973593782,0.023840361070179214
2013-08-02,0.023032073840112875,1.4494400635194598,0.1482524734573065,-0.9198457683328828,0.01000001
2013-08-05,0.022940677442897957,1.5150718635086386,0.15564450736003876,-0.9129949142158219,0.010016558179252873
2013-08-06,0.033932638396597006,0.39371252342462465,0.06462098103090115,-0.9882344045330945,0.01000001
2013-08-07,0.028356076559156125,0.5962659975286384,0.0638027070279236,-0.788579621671931,0.01000001
2013-08-08,0.026231583878301025,0.8903126172915787,0.10643292642023061,-0.9953851279052168,0.01000001
2013-08-09,0.023461829173358557,1.5207229517050334,0.1492480314878922,-0.9489941710313631,0.010947017679331377
2013-08-12,0.021877695019999876,8.539611798119944,0.9962638710847604,-0.6942803649385891,0.018388195137111433
2013-08-13,0.022397227328029356,1.408813979981027,0.11338489804526802,-0.9807182163455371,0.01000001
2013-08-14,0.022071783256492138,2.232824411311298,0.25130636401940587,-0.7047279995407177,0.010056846565884462
2013-08-15,0.022572761554136973,1.327505752498015,0.0709125666125845,-0.9740348229553275,0.01000001
2013-08-16,0.02108149654018477,8.600709543990634,0.7732125706093319,-0.7141434389386222,0.015599858789205176
2013-08-19,0.022222850531298306,9.489412352377274,0.9958550793439385,-0.7436463585873057,0.022090497886468358
2013-08-20,0.023169227773760348,8.281437694416626,1.0,-0.7290692924760911,0.02426703861076181
2013-08-21,0.02403926456245301,3.7971498527203162,0.5576569370045117,-0.6199271713190426,0.018232379630256028
2013-08-22,0.02191291627406523,2.0808346040859487,0.1630122644630189,-0.9932771296147808,0.011734019607877033
2013-08-23,0.02191291627406523,2.0808346040859487,0.1630122644630189,-0.9932771296147808,0.011734019607877033
2013-08-26,0.021411660601853726,8.199185866494215,0.9986710123573073,-0.6402105379755527,0.017540445451644914
2013-08-27,0.023379787392283698,1.852846782952696,0.14699995751403858,-0.9994716369176423,0.013415603450929745
2013-08-28,0.02551966740543089,7.373649383915202,0.9912354377668555,-0.7003669972495731,0.030073211475927796
2013-08-29,0.02819763981730268,6.223446495843481,0.9861205654788167,-0.7501958336102531,0.034536615797338036
2013-08-30,0.028757507503701284,0.9557279455021163,0.10898567832410945,-0.9744264352687236,0.015905197172080766
2013-09-03,0.025741662718024215,7.911768580158223,1.0,-0.7169746455511435,0.030053793610142914
2013-09-04,0.027588786954762197,6.99928105000053,0.9985308011460428,-0.7874724364038217,0.0376182764704281
2013-09-05,0.026767922704967435,7.032801595909813,0.991028448821277,-0.7371812023587666,0.028602057368217703
2013-09-06,0.024995621468757178,1.8452079953653853,0.1318945875959659,-0.980797468131852,0.01114400332167717
2013-09-09,0.02474433789600579,7.695152598956461,0.997066872340714,-0.693817192798001,0.024077856079064177
2013-09-10,0.027128122243363067,5.366514188564023,1.0,-0.6941235837628668,0.023826065640917504
2013-09-11,0.0312047246251112,0.6442028117445024,0.029653072390119897,-0.49125157197176844,0.01000146700175126
2013-09-12,0.024933615301276805,4.90275103547068,0.9707512598291832,-0.5407290816144824,0.014449720274357489
2013-09-13,0.025027191329179292,1.7261333259305924,0.21350537831967775,-0.8241397212712429,0.011888783840119484
2013-09-16,0.023900435016090828,5.720784981157227,1.0,-0.656124920609617,0.022322756613734597
2013-09-17,0.022993057147631276,6.4494835757468385,0.9928271093223263,-0.678950673612163,0.022480755275633743
2013-09-18,0.02294228220022298,1.9046790082863911,0.17142612047438077,-0.9909715189333232,0.011426369447685686
2013-09-19,0.025879529988894878,0.8501844687481647,0.05688800061667278,-0.9782256288140784,0.01000001
2013-09-20,0.02266506107973721,1.8522729201362402,0.12951852167385072,-0.9989799503363047,0.010043534154217276
2013-09-23,0.022850600547853494,1.4932913183662424,0.09703352494698193,-0.98946484176304,0.01000001
2013-09-24,0.023878946849001683,1.7048386393728585,0.16775125090764023,-0.9286078844002605,0.012653034239369882
2013-09-25,0.024486116407275747,1.623400890254564,0.1819536431393054,-0.8398706906113855,0.012366435328774383
2013-09-26,0.023127688313231247,6.931929061561191,0.9795968277256042,-0.6970600231288069,0.021878263551254648
2013-09-27,0.025036277313663313,1.7787697886294442,0.34891193570253365,-0.5161066557750038,0.013418796460944212
2013-09-30,0.022969478257839453,7.755690246060815,0.9957912143645522,-0.730483020320063,0.03181361090532285
2013-10-01,0.024448730619281583,6.9546051649038425,0.9965909640106114,-0.7434161595367932,0.030606527662747213
2013-10-02,0.024591908423718098,1.226205608451333,0.13974519453292455,-0.872029070681961,0.012939172761834561
2013-10-03,0.022642969228522217,1.3953538094287257,0.09606838844643444,-0.9944188722133163,0.011359206897216168
2013-10-04,0.024670097251619404,7.056653432142878,0.9814595425715591,-0.7496719901102423,0.031874839442142616
2013-10-07,0.023858021950516114,8.133795053117822,0.9988366047958318,-0.7577291606864268,0.037664920343232454
2013-10-08,0.02375891079136306,8.377817651865064,0.9999270708722278,-0.7119693808389596,0.035095278630644974
2013-10-09,0.02402191951987475,9.993014842566195,0.9923699671567809,-0.8246440590189679,0.04697069062148227
2013-10-10,0.02654099688563694,7.827059070193635,0.9922560182462707,-0.9960313981232259,0.05501496597852483
2013-10-11,0.024798988885384777,6.928387787310188,0.9966137502788786,-0.7640550345275084,0.030007530811624526
2013-10-14,0.02282710458772828,7.772034258050579,0.999849914796078,-0.7355421827614861,0.02773560794004407
2013-10-15,0.02282710458772828,7.772034258050579,0.999849914796078,-0.7355421827614861,0.02773560794004407
2013-10-16,0.02473313661212823,6.549090916910791,0.9972659818299993,-0.8653222195469347,0.043080735886175316
2013-10-17,0.022361238795692726,6.860129419939356,0.9989903591687047,-0.6723504979509228,0.01824951700644118
2013-10-18,0.02793897746258746,0.781784510302753,0.1685203773302011,-0.6600469777564237,0.011061731538742386
2013-10-21,0.026247226357826288,0.8488692475985326,0.10988477217598198,-0.9700653697038534,0.010000575368918088
2013-10-22,0.024236777427651405,4.7887306898030815,1.0,-0.612876983495168,0.0209474832085049
2013-10-23,0.02796967050674664,0.5915532470734289,0.06754846512445177,-0.9945332853584297,0.01000001
2013-10-24,0.025150729033897343,1.1305099506411143,0.13029587097426057,-0.9684176287617878,0.01000001
2013-10-25,0.02559925350655484,1.0346986166592635,0.13137296560296002,-0.912791688587146,0.01000001
2013-10-28,0.026543346768997254,1.305582571274871,0.26105930760341606,-0.5960763018150876,0.011369317380833403
2013-10-29,0.02560320132774123,2.0736272085386194,0.44875690652385636,-0.4861999611658168,0.010659621936610509
2013-10-30,0.019327703360802764,5.139274821644678,0.34174768153600316,0.9984893039332322,0.01000001
2013-10-31,0.030147423968920187,0.6268069416962117,0.08843688431371458,-0.9693775379145337,0.01000001
2013-11-01,0.024600091669055867,1.4463253758320358,0.14614373410912782,-0.9813302765462,0.01000001
2013-11-04,0.026200077232001254,1.064064442240532,0.11680299806744777,-0.9978291405184436,0.01000001
2013-11-05,0.026798603836468506,0.9114005617324986,0.10271337885605719,-0.9937428304688519,0.01000001
2013-11-06,0.02634743214592916,1.1713298031481332,0.0908710284723652,-0.9894429087909492,0.01000001
2013-11-07,0.029504930810498972,0.5827077572469941,0.0688850767337408,-0.8994057818212855,0.01000001
2013-11-08,0.024899639048710384,6.389496651933888,0.9997560051944541,-0.71014178416443,0.023133531433086493
2013-11-11,0.02482908974006086,2.1803102134406105,0.327886655789087,-0.6321632996670214,0.011424321318818636
2013-11-12,0.02314436453827367,6.61481272963523,1.0,-0.6142173222118796,0.013831906481280761
2013-11-13,0.02446980000061813,6.580588360623763,1.0,-0.6755899571140687,0.015174646235443902
2013-11-14,0.027452661212724407,2.670581518696232,0.5988311859952702,-0.5258954203419872,0.01000001
2013-11-15,0.026464804722862792,3.375560002946127,0.7565957081330053,-0.4860496303752512,0.01000001
2013-11-18,0.02575978116505481,1.3317230827303432,0.11843357206232735,-0.99121494806245,0.01000001
2013-11-19,0.02528113741288361,5.44927830200963,0.9983838547113337,-0.5294454228181428,0.01121419011775797
2013-11-20,0.02677181201140935,5.156877027278566,0.9935689101261922,-0.6041941641158984,0.014588938940971881
2013-11-21,0.02620610104990714,5.085179574559724,0.9963911769222231,-0.5922143884650323,0.014163404217137006
2013-11-22,0.026382700260216576,3.711168806027001,0.8747692678496238,-0.47337435159858277,0.01000001
2013-11-25,0.027460616341301914,0.9882871310676882,0.12543992760235587,-0.9985730021981977,0.01000001
2013-11-26,0.026591386451875608,3.6935653470413743,0.9476756022715788,-0.447007376332925,0.01000001
2013-11-27,0.026295394135651375,4.174251285908413,0.9662225417663736,-0.5041469982725871,0.0104165570105944
2013-11-29,0.02506782577178686,5.092756700975889,1.0,-0.6083206482640581,0.014258007571945461
2013-12-02,0.02839516926061471,0.9077320043282351,0.07282968897928395,-0.9693596455202796,0.01000001
2013-12-03,0.02655180005482304,4.119706042003095,0.963672565386731,-0.46090035879018604,0.012322563121209334
2013-12-04,0.026962790186638306,5.28039263525863,0.9864566819626296,-0.7108761667590493,0.024881176173236635
2013-12-05,0.028123147504146916,2.168563560971132,0.560893071396736,-0.4888340459970562,0.012376618093657829
2013-12-06,0.02499756291593889,5.31761812627076,0.995768770106286,-0.6484425682437881,0.017611832426786368
2013-12-09,0.02735834109300086,2.0622242537453106,0.5390597042408397,-0.4446848055349915,0.011005024464501375
2013-12-10,0.02735834109300086,2.0622242537453106,0.5390597042408397,-0.4446848055349915,0.011005024464501375
2013-12-11,0.03560099100456274,0.4161834558386713,0.07518759027625471,-0.9630823807063332,0.01000001
2013-12-12,0.03560099100456274,0.4161834558386713,0.07518759027625471,-0.9630823807063332,0.01000001
2013-12-13,0.02833238352455677,0.9377089695671695,0.18935328520587555,-0.66094127081768,0.01215987103964105
2013-12-16,0.024544905781569322,5.8386977667364635,1.0,-0.7152878256549878,0.02842286500206417
2013-12-17,0.029147166929040746,1.0076567964030436,0.18341598823394847,-0.7879628600795545,0.013013966177465157
2013-12-18,0.02583781428510052,4.221748763107294,0.9935006094733069,-0.6483965270869011,0.024677594674337156
2013-12-19,0.027853055142360392,1.431368152639239,0.3097992635564309,-0.6454997461372581,0.01000001
2013-12-20,0.027853055142360392,1.431368152639239,0.3097992635564309,-0.6454997461372581,0.01000001
2013-12-23,0.026822266139915417,3.891372839009753,0.9876683534489368,-0.5995789890669635,0.012540186983847932
2013-12-24,0.027840407922692698,3.41275637258187,0.992376658475223,-0.6003611884094578,0.013848033183508779
2013-12-26,0.03498352548316681,2.162430529151249,0.974004286130285,-0.592828700726828,0.012803393911092871
2013-12-27,0.04117614886929156,0.7604561265362649,0.4318322511822156,-0.4542988015548468,0.01000001
2013-12-30,0.041530363031075594,0.4788509507914731,0.19083666127141596,-0.6771697458833691,0.01000001
2013-12-31,0.02831076973460652,3.0656577109097505,0.9999564548921472,-0.5369816102913947,0.015218436217656494
